,age,fnlwgt,educational-num,capital-gain,capital-loss,hours-per-week,education_cat,workclass_cat,marital-status_cat,occupation_cat,relationship_cat,race_cat,gender_cat,native-country_cat
13241,33,252340.0,10,0,0,40,15,2,4,0,1,4,0,38
13242,25,213799.0,11,0,0,35,8,2,2,4,0,4,1,38
13243,32,110100.0,11,0,0,40,8,1,0,9,4,2,0,38
13244,53,146325.0,9,0,0,40,11,2,0,13,1,4,1,38
13245,37,383352.0,10,0,0,38,15,2,0,0,4,4,0,38
13246,33,369258.0,13,0,0,40,9,2,4,5,2,4,0,25
13247,49,239864.99999999997,9,0,0,50,11,2,2,12,0,4,1,38
13248,52,200783.0,4,0,0,60,5,2,2,6,0,4,1,38
13249,40,243580.0,13,0,0,44,9,2,2,3,0,4,1,38
13250,36,132563.0,15,0,0,15,14,2,2,0,5,4,0,38
13251,41,390369.0,15,0,0,58,14,4,2,9,0,4,1,38
13252,25,403788.0,9,0,0,36,11,2,4,5,1,2,1,38
13254,59,136413.0,13,0,0,40,9,2,2,11,0,4,1,38
13255,56,208791.0,13,0,0,50,9,0,2,3,0,2,1,38
13256,21,572285.0,9,0,0,20,11,2,4,7,2,4,0,38
13257,45,90992.0,9,0,0,70,11,2,2,13,0,4,1,38
13258,18,156056.0,9,0,0,12,11,2,4,5,3,4,1,38
13259,20,194102.0,10,0,0,12,15,2,4,9,2,4,1,38
13260,42,149102.0,12,0,0,45,7,2,4,3,1,4,1,38
13261,41,40151.0,9,0,0,40,11,2,2,2,0,4,1,38
13262,40,356934.0,9,0,1902,45,11,2,2,2,0,4,1,38
13263,28,72514.0,10,0,0,72,15,0,4,0,1,2,0,38
13264,47,174126.0,9,0,0,40,11,1,6,3,4,4,0,38
13265,31,324386.0,7,0,0,40,1,2,2,2,0,4,1,38
13266,56,159544.0,14,0,0,60,12,2,2,9,0,4,1,38
13267,34,114691.0,16,0,0,50,10,2,2,9,0,4,1,38
13268,49,222829.0,14,0,0,42,12,2,2,9,0,4,1,38
13269,63,298699.0,12,0,0,40,7,2,2,3,0,4,1,38
13270,38,216844.99999999997,3,0,0,48,4,2,2,6,0,4,1,25
13271,44,321824.0,16,0,0,20,10,2,2,9,0,4,1,38
13272,56,97541.0,9,0,1977,40,11,2,2,11,0,4,1,38
13273,30,329425.0,10,0,0,40,15,2,2,6,0,4,1,38
13274,38,148287.0,14,0,0,60,12,3,2,3,0,4,1,38
13275,51,251346.0,5,0,0,38,6,1,2,7,5,4,0,32
13276,30,143766.0,13,0,0,40,9,2,2,9,0,4,1,38
13277,56,49647.0,11,0,0,70,8,2,4,4,1,4,1,38
13278,50,233363.0,7,0,0,40,1,2,0,7,4,4,0,38
13279,54,180427.0,9,0,0,45,11,1,2,2,0,4,1,38
13280,46,30111.0,9,0,0,40,11,2,2,3,0,2,1,38
13281,27,360527.0,9,0,0,40,11,2,2,3,0,4,1,38
13282,46,135803.0,13,0,0,40,9,2,4,3,1,1,1,29
13283,60,608441.0,9,0,0,40,11,0,2,13,0,2,1,38
13284,42,720428.0,10,0,0,40,15,1,2,10,0,2,1,38
13285,36,269784.0,6,0,0,40,0,2,5,5,4,4,0,38
13286,30,423311.0,9,0,0,40,11,2,1,6,0,2,1,38
13287,43,343591.0,14,0,0,50,12,2,0,3,1,4,0,38
13288,29,37088.0,10,0,0,40,15,2,2,2,0,4,1,38
13290,22,113588.00000000001,10,0,1741,30,15,2,4,7,3,4,0,38
13291,46,190072.0,9,0,0,40,11,2,2,0,0,4,1,38
13293,44,32000.0,13,0,0,45,9,0,2,9,0,4,1,38
13294,30,164190.0,13,0,2258,45,9,3,4,3,1,4,1,38
13295,17,233781.0,7,0,0,18,1,2,4,7,3,2,1,38
13296,23,401762.0,7,0,0,40,1,2,4,2,1,4,0,38
13297,34,169186.0,9,0,0,50,11,4,2,4,0,4,1,38
13298,33,164309.0,7,0,0,30,1,2,5,3,4,4,0,38
13299,24,170800.0,13,0,0,37,9,2,4,3,3,4,0,38
13300,32,37232.0,10,0,0,40,15,2,2,0,0,4,1,38
13301,41,373403.0,13,0,0,40,9,2,2,9,0,4,1,38
13302,44,192014.0,13,0,0,38,9,2,5,3,1,4,1,38
13303,48,172034.0,13,0,0,60,9,4,2,3,0,4,1,38
13304,36,322770.0,10,0,1887,40,15,1,2,9,0,2,1,22
13305,39,269168.0,13,0,0,45,9,2,2,9,0,1,1,2
13306,34,302570.0,9,0,0,36,11,2,2,7,0,2,1,38
13307,35,103710.0,14,0,0,40,12,2,4,9,1,4,0,38
13308,30,113363.99999999999,10,0,0,30,15,4,4,2,3,4,1,38
13309,33,121966.0,9,0,0,50,11,2,4,12,1,4,0,38
13311,30,154548.0,14,0,0,65,12,1,0,9,4,4,0,38
13312,45,188794.0,9,0,0,40,11,2,0,7,1,4,0,38
13313,37,156266.0,9,0,0,40,11,2,2,2,0,0,1,38
13315,36,19914.0,10,0,0,40,15,2,4,0,3,0,0,38
13316,31,246439.0,12,0,0,45,7,2,4,12,3,4,1,38
13317,38,101833.0,6,3103,0,40,0,2,2,13,0,4,1,38
13318,32,177695.0,13,0,0,45,9,2,2,2,0,1,1,18
13319,23,167868.0,10,0,0,24,15,2,4,0,3,4,0,38
13320,22,82561.0,10,0,0,40,15,2,4,11,3,4,1,38
13321,38,31848.0,9,0,0,50,11,4,2,4,0,4,1,38
13323,40,355918.0,13,0,0,50,9,2,2,2,0,4,1,38
13324,38,49115.0,9,0,0,40,11,2,2,6,0,4,1,38
13325,29,102875.0,7,0,0,20,1,2,2,5,3,2,1,38
13327,52,284648.0,9,0,0,99,11,4,0,3,4,4,0,38
13328,52,73134.0,13,0,0,40,9,4,2,11,0,4,1,38
13329,44,172600.0,9,10520,0,50,11,2,4,11,1,4,0,38
13331,25,184303.0,4,0,0,40,5,2,4,8,2,4,0,12
13332,25,154610.0,13,0,1719,15,9,5,3,5,1,4,0,38
13333,33,260560.0,9,0,0,40,11,2,2,6,0,4,1,38
13334,56,360770.0,2,0,0,40,3,2,2,6,0,2,1,5
13335,24,315877.0,10,0,0,25,15,2,4,11,1,4,1,38
13336,58,128258.0,9,0,0,24,11,2,0,11,1,4,0,38
13337,33,179336.0,14,0,0,40,12,2,4,0,1,4,0,38
13338,20,168165.0,10,0,0,40,15,3,2,6,0,4,1,38
13339,55,109014.99999999999,13,0,1876,40,9,2,0,3,1,4,0,38
13340,22,89154.0,2,0,0,40,3,2,4,7,2,4,1,7
13342,38,85399.0,9,0,0,40,11,2,4,6,1,4,0,38
13343,19,240841.00000000003,10,0,0,50,15,2,4,0,3,4,1,38
13344,20,119742.0,9,0,0,35,11,2,4,9,3,4,0,38
13345,24,30656.0,10,0,0,24,15,2,4,7,1,4,1,38
13346,30,263561.0,9,0,0,40,11,1,2,10,0,4,1,38
13347,25,108838.00000000001,13,0,0,40,9,2,4,0,1,4,0,38
13348,21,259351.0,9,0,0,40,11,2,4,7,2,0,1,25
13349,42,159449.0,9,0,0,40,11,2,0,2,1,4,1,38
13350,53,195322.0,10,0,0,30,15,4,2,6,0,4,1,38
13351,38,179481.0,13,0,0,50,9,4,2,9,0,4,1,38
13352,40,195388.0,10,0,0,40,15,5,2,10,0,4,1,38
13353,51,123429.00000000001,9,0,0,40,11,2,2,5,0,4,1,38
13354,36,116580.0,11,0,0,45,8,0,2,9,5,4,0,38
13355,21,270043.0,10,0,0,25,15,2,4,12,3,4,0,38
13356,49,232586.0,13,0,0,65,9,4,0,4,1,4,1,38
13357,52,164519.0,9,0,0,40,11,2,6,0,2,2,0,38
13358,33,141118.0,15,0,0,55,14,4,2,9,5,4,0,38
13359,27,177955.0,13,0,0,40,9,2,4,12,3,4,0,25
13360,45,149337.0,14,0,0,40,12,1,2,9,0,4,1,21
13362,27,22422.0,10,0,0,40,15,2,4,11,2,4,1,38
13363,41,215453.0,2,0,0,43,3,2,2,7,0,4,1,25
13364,30,170772.0,9,0,0,40,11,1,2,7,0,4,1,38
13365,24,36011.0,10,0,2057,45,15,2,2,11,0,4,1,38
13366,35,133839.0,9,0,0,60,11,2,2,2,0,4,1,38
13367,48,50567.0,10,0,0,40,15,0,3,3,1,4,0,38
13368,42,203233.0,15,99999,0,99,14,3,2,9,0,4,1,38
13369,46,187510.0,6,0,0,40,0,2,2,6,0,4,1,38
13370,24,290625.0,10,0,0,41,15,0,4,0,1,2,0,38
13371,39,127573.0,13,0,0,30,9,2,2,9,5,4,0,38
13372,27,50316.0,10,0,0,40,15,2,4,3,1,4,1,38
13373,41,169473.0,9,0,0,30,11,2,0,7,1,4,0,38
13374,46,25894.0,16,0,0,40,10,2,0,9,1,1,1,18
13375,44,106900.00000000001,14,0,0,50,12,2,2,11,0,4,1,38
13376,43,157473.0,9,0,0,48,11,2,2,5,5,4,0,38
13377,31,122612.00000000001,14,0,0,25,12,2,2,11,5,1,0,23
13378,17,132187.0,6,0,0,15,0,2,4,5,3,4,1,38
13380,31,212705.00000000003,10,0,0,40,15,2,2,12,0,4,1,38
13381,38,436360.99999999994,14,0,1977,20,12,2,2,9,5,4,0,38
13382,38,184456.0,10,0,0,50,15,2,4,7,1,4,1,11
13383,69,142297.0,6,0,0,17,0,1,2,0,5,4,0,38
13384,60,54701.0,13,0,0,40,9,0,2,9,0,4,1,38
13385,34,245211.0,14,0,0,40,12,2,2,6,0,4,1,30
13386,50,98975.0,13,15024,0,40,9,2,2,0,0,4,1,38
13387,31,463600.99999999994,9,0,0,40,11,2,4,5,2,2,1,38
13388,26,297991.0,13,0,1977,75,9,2,2,11,1,1,0,0
13389,36,196554.0,10,15024,0,40,15,2,2,11,0,4,1,38
13390,23,113510.99999999999,9,0,0,40,11,2,4,2,4,4,1,38
13391,17,152710.0,7,0,0,20,1,2,4,7,3,4,0,38
13392,30,147171.0,10,0,0,40,15,2,2,7,5,1,0,37
13393,54,52724.0,9,0,0,40,11,2,0,0,4,4,0,38
13394,35,177482.0,9,0,0,40,11,2,2,6,0,0,1,38
13395,58,219537.0,4,0,0,40,5,2,0,6,4,4,0,38
13396,33,350106.0,10,0,0,34,15,2,4,7,1,4,1,38
13397,30,197947.0,9,0,0,40,11,2,4,3,1,4,1,32
13398,21,253583.0,7,0,0,45,1,2,4,5,3,4,1,38
13399,26,58751.0,9,0,0,40,11,2,2,5,2,4,1,38
13400,29,206889.0,9,0,0,40,11,2,4,5,1,4,1,38
13401,45,151399.0,8,0,0,40,2,2,2,13,0,2,1,38
13402,40,50563.0,14,0,0,55,12,1,2,3,0,2,1,38
13403,31,63861.0,9,0,0,34,11,2,0,11,1,4,0,38
13404,47,165517.0,14,0,0,40,12,2,2,9,5,4,0,38
13407,45,32172.0,9,0,0,70,11,4,2,4,0,4,1,38
13408,30,192644.0,14,0,0,50,12,2,2,3,0,4,1,38
13409,52,230919.0,13,0,0,60,9,3,2,11,0,4,1,38
13410,68,115772.0,9,0,0,40,11,2,2,10,0,4,1,33
13411,66,51687.0,13,0,0,20,9,4,2,11,0,4,1,38
13412,26,191803.0,13,0,0,40,9,2,4,11,1,4,1,38
13413,43,170721.0,10,0,0,40,15,2,2,2,0,4,1,38
13415,36,170842.0,14,0,0,35,12,2,2,3,0,4,1,38
13418,20,205895.00000000003,10,0,0,10,15,5,4,0,3,4,0,38
13419,53,99185.0,9,0,0,80,11,3,2,2,0,4,1,11
13420,30,149726.0,13,7688,0,40,9,2,2,12,0,4,1,38
13421,38,372525.0,14,15024,0,45,12,2,2,3,0,4,1,38
13422,21,165107.0,10,0,0,20,15,2,4,7,3,4,0,38
13423,47,273767.0,13,0,0,50,9,1,4,9,1,4,0,38
13424,61,227266.0,9,0,0,40,11,2,0,12,1,4,0,38
13425,49,89334.0,13,0,0,40,9,0,2,9,0,4,1,38
13426,44,199202.00000000003,14,0,0,50,12,2,2,0,0,4,1,38
13427,23,326587.0,9,0,0,40,11,2,4,0,1,4,1,38
13428,49,144351.0,10,0,0,25,15,4,2,11,0,4,1,38
13429,56,119254.0,9,0,0,40,11,0,0,0,1,4,0,38
13430,62,193881.0,14,0,0,35,12,2,6,3,1,4,0,38
13431,77,271000.0,9,0,0,40,11,2,6,3,1,4,0,38
13433,34,123291.0,6,0,0,40,0,2,4,5,2,4,1,38
13434,33,557359.0,9,0,0,40,11,1,2,5,0,2,1,38
13435,25,197403.0,11,0,0,40,8,2,4,2,3,4,1,38
13436,33,184245.0,5,0,0,50,6,2,2,13,0,4,1,3
13437,21,92898.0,9,0,0,40,11,2,4,0,3,4,0,38
13438,51,105788.0,3,0,0,40,4,2,5,7,4,2,0,33
13440,45,212119.99999999997,13,15024,0,40,9,2,2,9,0,4,1,38
13441,35,351772.0,13,15024,0,45,9,2,2,3,0,4,1,38
13442,33,309582.0,10,7298,0,50,15,2,2,13,0,2,1,38
13443,28,244649.99999999997,9,0,1602,25,11,2,4,6,3,2,0,38
13444,58,290670.0,13,0,0,55,9,4,2,3,0,4,1,38
13445,64,167877.0,9,0,0,60,11,4,2,9,0,4,1,38
13446,37,454024.0,9,0,0,35,11,2,2,7,2,2,0,38
13447,28,125531.0,9,0,0,30,11,2,4,7,1,4,0,38
13448,22,220603.0,10,0,0,25,15,2,4,11,3,4,0,38
13449,59,180645.0,9,0,0,40,11,2,0,0,1,4,0,38
13450,35,98725.0,6,0,0,60,0,2,0,5,4,4,0,38
13451,46,431515.0,13,0,0,40,9,2,4,5,1,4,1,38
13452,31,122612.00000000001,13,0,0,40,9,2,4,0,1,1,0,34
13453,23,190290.0,9,0,0,40,11,0,4,1,3,4,1,38
13454,76,174839.0,15,9386,0,25,14,2,2,9,0,4,1,38
13455,46,83610.0,13,0,0,40,9,0,2,0,0,4,1,38
13456,50,273534.0,9,0,0,30,11,2,2,5,0,4,1,38
13457,26,383884.99999999994,12,5013,0,50,7,2,2,2,0,4,1,38
13458,19,188618.0,9,0,0,24,11,2,4,0,3,4,0,38
13459,35,95653.0,9,0,0,56,11,2,0,2,1,4,1,38
13460,61,204908.0,7,0,0,36,1,2,2,10,0,4,1,38
13461,41,221171.99999999997,13,0,0,40,9,2,4,3,3,4,1,38
13462,31,97723.0,13,7688,0,40,9,2,2,9,0,4,1,38
13463,32,200400.99999999997,9,0,0,40,11,2,4,3,1,4,1,3
13464,41,205153.00000000003,14,0,0,50,12,5,2,3,0,4,1,38
13465,38,170174.0,9,0,0,60,11,2,4,9,1,4,1,38
13466,58,26947.0,13,0,0,40,9,0,6,9,4,0,0,38
13468,62,125832.0,5,0,0,35,6,2,6,6,1,4,0,38
13469,25,150361.0,9,0,0,40,11,4,0,7,4,4,0,38
13470,34,113183.0,14,0,0,40,12,1,0,9,1,3,0,38
13471,23,39551.0,12,0,0,12,7,2,4,11,3,4,0,38
13474,36,199217.0,9,0,0,40,11,2,0,5,1,4,1,25
13475,47,40690.0,10,0,0,40,15,1,0,2,1,4,1,38
13476,46,315671.0,4,0,0,30,5,2,2,11,5,4,0,38
13477,23,180339.0,9,0,0,40,11,2,5,7,4,4,0,38
13478,28,119545.0,13,0,0,42,9,2,5,11,1,4,1,38
13479,23,195508.0,13,0,0,45,9,2,2,11,0,4,1,38
13480,31,364657.0,10,0,0,45,15,2,2,0,0,4,1,38
13481,49,168598.0,9,0,0,40,11,0,2,0,5,2,0,38
13482,33,178683.0,10,5013,0,40,15,2,2,6,0,4,1,38
13483,27,123116.0,10,0,2057,49,15,2,2,2,0,4,1,38
13484,33,251117.0,3,0,0,40,4,2,2,6,0,4,1,25
13485,35,42893.0,13,5721,0,40,9,1,0,9,4,4,0,38
13486,19,386492.0,10,0,0,16,15,2,4,5,3,4,1,38
13487,31,249869.0,9,0,0,40,11,2,2,11,0,4,1,38
13488,55,116219.0,10,0,0,40,15,2,0,7,1,2,0,38
13489,33,168981.0,9,0,0,40,11,2,4,11,3,4,0,38
13491,19,139091.0,10,0,0,35,15,5,4,7,3,2,1,38
13492,25,219199.0,7,0,0,40,1,2,0,6,1,4,1,38
13493,38,191455.0,9,0,0,10,11,2,2,7,5,4,0,38
13494,39,325374.0,13,15024,0,40,9,2,2,3,0,4,1,38
13496,43,149871.0,9,0,0,40,11,2,4,0,4,2,0,38
13497,30,342730.0,9,0,0,35,11,2,4,9,1,4,1,38
13498,41,252392.0,5,0,0,40,6,2,2,6,0,4,1,25
13499,60,193864.0,9,0,0,40,11,2,0,2,1,4,0,38
13500,38,139364.0,13,15024,0,35,9,3,2,2,0,4,1,38
13501,20,253611.99999999997,9,0,0,30,11,2,4,11,3,4,0,38
13502,34,287168.0,10,0,0,40,15,2,0,0,4,4,1,38
13503,17,364952.0,6,0,0,40,0,2,3,7,2,4,1,38
13504,45,82797.0,13,0,0,45,9,2,2,3,0,4,1,38
13505,31,100135.0,14,0,0,40,12,2,0,3,1,4,0,38
13506,54,287831.0,10,0,0,55,15,1,2,0,5,2,0,38
13507,41,140108.0,9,0,0,30,11,4,2,0,0,2,1,38
13508,19,180917.0,9,0,0,40,11,2,4,7,4,4,0,38
13509,51,29036.0,9,0,0,40,11,2,0,0,4,4,0,38
13510,42,221581.0,9,0,0,40,11,4,3,2,1,4,0,38
13511,63,382882.0,4,0,0,40,5,1,2,2,0,4,1,38
13512,35,237091.0,9,0,0,20,11,2,2,8,2,4,0,3
13513,19,134252.0,10,0,0,15,15,2,4,11,3,4,1,38
13514,29,269354.0,10,0,0,40,15,2,4,0,1,4,1,38
13515,58,226922.0,9,2907,0,43,11,2,5,7,1,4,0,38
13516,37,191841.0,13,0,0,48,9,4,0,7,4,4,0,38
13517,28,37805.0,13,0,0,40,9,2,2,11,0,4,1,38
13518,52,590522.0,3,0,2002,45,4,2,2,2,0,4,1,38
13519,51,202752.0,8,0,0,40,2,2,5,13,1,2,1,38
13521,28,228075.0,10,0,0,40,15,2,2,0,0,4,1,38
13522,43,163831.0,10,0,0,40,15,2,4,7,1,4,1,38
13523,32,32326.0,13,0,0,40,9,2,2,2,5,4,0,38
13524,40,179809.0,10,0,0,40,15,2,0,3,1,4,0,38
13525,35,76878.0,4,0,0,40,5,2,2,0,0,4,1,21
13526,44,210492.0,10,0,0,40,15,0,0,0,4,2,1,38
13527,56,105582.0,10,0,0,45,15,2,2,7,0,4,1,38
13528,44,160369.0,10,0,0,2,15,2,2,8,0,4,1,38
13529,27,364986.0,10,0,0,38,15,2,4,7,1,4,1,38
13531,52,76081.0,13,0,0,40,9,1,4,9,1,2,0,38
13532,27,234135.0,13,0,0,40,9,5,4,0,1,4,0,38
13533,35,187693.0,12,0,0,80,7,3,2,2,0,4,1,38
13534,32,188362.0,10,0,0,40,15,2,4,2,1,4,1,38
13535,34,235271.0,10,0,0,86,15,2,4,6,3,4,1,38
13536,34,51854.0,9,0,0,40,11,2,4,6,1,4,1,38
13537,31,103772.0,10,0,0,40,15,2,0,0,1,4,0,38
13538,55,300670.0,13,0,0,40,9,0,3,3,1,2,1,38
13539,45,175990.0,9,0,0,38,11,2,0,3,4,4,0,38
13540,43,173590.0,13,0,0,40,9,2,2,11,0,4,1,38
13541,38,156866.0,13,0,0,40,9,5,2,0,0,3,1,38
13542,56,71388.0,5,0,0,40,6,2,5,7,4,2,0,38
13543,40,228659.0,12,0,0,60,7,2,2,10,0,4,1,38
13544,55,110844.0,9,0,0,40,11,4,2,3,5,4,0,38
13545,52,149908.0,15,25236,0,44,14,2,0,9,4,4,0,38
13547,19,273187.0,9,0,0,36,11,1,4,10,3,4,0,38
13548,19,62419.00000000001,9,0,0,35,11,2,2,2,0,4,1,38
13550,48,182715.0,9,0,0,48,11,2,2,11,0,4,1,38
13551,29,157103.0,11,0,1974,40,8,2,4,12,3,2,1,38
13552,54,133963.0,10,0,0,20,15,2,6,11,4,4,0,38
13553,26,151724.0,10,0,0,40,15,2,2,11,0,4,1,38
13554,58,196502.0,10,0,0,60,15,2,2,11,0,4,1,38
13555,37,199815.99999999997,15,0,0,50,14,3,2,9,0,4,1,38
13556,41,413365.00000000006,9,0,0,40,11,2,2,13,0,2,1,38
13557,65,195568.0,10,0,0,20,15,2,6,6,1,4,0,38
13558,43,186245.0,4,0,0,40,5,2,2,5,0,2,1,38
13559,33,279231.0,13,0,1977,40,9,2,2,11,0,4,1,38
13560,55,171870.0,9,0,0,46,11,0,2,0,0,4,1,38
13561,32,127651.00000000001,9,0,0,46,11,2,2,11,0,4,1,38
13562,56,289605.0,9,0,0,40,11,4,2,2,0,4,1,38
13563,29,130856.0,11,0,0,40,8,2,4,2,3,4,1,38
13564,34,49539.0,9,0,0,20,11,5,4,7,3,4,0,38
13565,39,263081.0,9,0,0,50,11,4,4,3,1,2,1,38
13566,56,205759.0,9,0,0,40,11,1,2,2,0,4,1,38
13567,33,358655.0,13,0,0,10,9,2,4,0,3,4,0,38
13568,51,186299.0,1,0,0,30,13,2,4,6,1,4,1,38
13569,47,289517.0,13,0,0,50,9,2,2,2,0,4,1,38
13570,22,105686.0,9,0,0,40,11,2,4,5,4,4,1,38
13571,58,81132.0,9,0,0,80,11,1,2,5,0,1,1,29
13572,25,68302.0,9,0,0,40,11,2,2,2,0,4,1,38
13573,34,443546.0,9,0,0,40,11,2,2,2,0,4,1,38
13575,35,99462.0,9,0,0,40,11,2,0,12,4,0,0,38
13576,36,224541.00000000003,10,0,0,40,15,2,2,2,0,4,1,38
13578,41,118920.99999999999,9,0,0,60,11,2,0,5,4,4,0,38
13579,46,155489.0,13,0,0,50,9,2,2,9,0,4,1,38
13580,38,248919.0,13,27828,0,35,9,4,0,9,1,4,1,38
13581,47,139268.0,13,27828,0,38,9,2,4,12,1,4,1,38
13582,43,245056.0,1,0,0,40,13,4,2,13,0,2,1,13
13583,39,433592.00000000006,9,0,0,45,11,2,2,13,0,2,1,38
13584,29,336624.0,13,8614,0,40,9,2,4,9,1,4,1,38
13585,47,177858.0,13,27828,0,60,9,2,3,3,1,4,0,38
13586,37,207066.0,10,0,0,40,15,2,4,3,1,4,1,38
13587,19,56750.0,10,0,0,30,15,2,4,3,1,4,0,38
13588,67,110331.0,5,0,0,20,6,2,0,0,2,4,0,38
13589,40,84801.0,13,7688,0,40,9,2,2,3,0,4,1,38
13590,53,175897.0,9,0,0,40,11,1,2,2,0,4,1,38
13591,31,369027.0,9,0,0,37,11,2,2,13,0,2,1,38
13592,56,170411.0,9,4101,0,38,11,2,0,10,3,4,1,38
13593,47,171751.0,9,0,0,40,11,2,0,11,1,4,0,38
13594,37,61518.0,9,0,0,50,11,2,2,11,0,4,1,38
13595,31,214234.99999999997,9,0,1977,40,11,2,2,11,0,4,1,38
13597,44,154993.0,10,0,0,55,15,2,5,2,4,4,0,38
13598,33,160594.0,10,7298,0,40,15,2,2,3,0,4,1,38
13599,22,258298.0,10,0,0,35,15,2,4,0,3,4,1,38
13600,52,192666.0,8,0,0,40,2,2,5,6,4,2,1,38
13601,33,156602.0,13,3325,0,43,9,2,4,11,3,4,1,38
13602,31,122116.0,11,0,0,40,8,2,2,2,0,4,1,38
13603,75,73433.0,9,0,2467,40,11,1,2,7,0,4,1,1
13604,50,99185.0,9,0,0,40,11,2,4,0,1,4,1,38
13605,36,203828.0,9,0,0,40,11,2,2,2,0,4,1,21
13606,58,101480.0,11,0,0,40,8,1,6,0,1,4,0,38
13607,20,134815.0,5,0,625,40,6,3,4,2,4,4,1,38
13608,36,235195.0,10,0,0,32,15,5,5,9,4,4,0,38
13609,26,93169.0,12,0,0,40,7,2,2,0,5,4,0,38
13610,58,36091.0,14,0,0,40,12,1,4,3,1,0,0,38
13611,57,124318.0,9,0,0,45,11,2,2,0,5,4,0,38
13612,46,188861.0,14,0,1564,50,12,3,4,3,1,4,1,38
13614,42,54651.0,15,0,0,40,14,4,2,9,0,4,1,4
13615,34,169496.0,10,0,0,40,15,2,2,5,0,4,1,38
13616,57,34366.0,10,0,0,50,15,2,2,13,0,4,1,38
13617,35,213076.00000000003,13,0,0,40,9,5,2,10,0,4,1,38
13618,36,161132.0,10,0,0,56,15,1,4,10,1,4,1,38
13619,46,479406.0,13,0,1672,40,9,2,2,11,0,4,1,38
13620,39,115618.00000000001,9,0,0,50,11,2,2,13,0,4,1,38
13621,25,158033.0,9,0,0,65,11,3,4,6,1,4,1,38
13622,43,108682.0,10,0,0,40,15,2,2,6,0,4,1,38
13623,26,430195.0,7,0,0,40,1,2,5,7,4,2,1,38
13624,46,138107.0,14,0,1902,60,12,1,2,3,0,4,1,38
13625,27,215014.00000000003,9,0,0,40,11,2,2,2,0,4,1,38
13626,35,183279.0,9,0,0,40,11,2,2,2,0,4,1,38
13627,68,119056.0,9,0,0,24,11,4,4,11,1,4,1,38
13628,52,158583.0,10,0,0,36,15,2,0,12,1,4,0,38
13629,26,242464.0,11,0,0,50,8,2,4,3,1,4,1,38
13630,27,35204.0,10,0,0,46,15,2,2,2,0,4,1,38
13631,52,233149.00000000003,14,15024,0,40,12,2,2,11,0,4,1,38
13632,54,182855.0,4,0,0,40,5,2,0,0,1,4,0,38
13633,29,189346.0,9,0,0,40,11,2,4,13,4,4,1,38
13634,39,82726.0,10,0,0,40,15,2,2,11,5,4,0,38
13635,38,179481.0,10,0,0,45,15,2,2,3,0,4,1,38
13636,19,167428.0,9,0,0,30,11,2,4,13,3,4,1,38
13637,22,182117.0,10,0,0,40,15,2,4,2,3,4,1,38
13638,58,162970.0,10,0,1977,60,15,2,2,11,0,4,1,38
13639,39,421633.0,12,0,0,40,7,2,0,0,4,2,0,38
13640,20,231931.0,10,0,0,40,15,5,4,9,3,4,1,38
13641,26,132749.0,10,0,0,40,15,2,4,0,3,4,0,38
13642,22,254351.00000000003,9,0,0,45,11,2,4,7,1,4,1,38
13643,31,152109.0,11,0,0,40,8,5,0,10,1,4,1,38
13644,42,100479.0,13,0,0,40,9,2,2,11,0,4,1,38
13645,53,222404.99999999997,9,0,0,40,11,1,4,7,1,2,1,38
13646,32,117027.99999999999,9,0,0,40,11,2,2,2,0,4,1,38
13647,33,91163.0,9,0,0,40,11,2,5,7,2,2,0,38
13648,36,150104.0,14,0,0,40,12,2,2,9,5,4,0,38
13649,39,114605.0,9,0,0,40,11,2,2,6,0,4,1,38
13650,33,348152.0,10,0,0,40,15,2,4,0,1,4,1,38
13651,33,174463.0,9,0,0,35,11,2,4,2,3,4,1,38
13652,47,180243.0,13,0,0,40,9,2,4,11,2,4,0,38
13653,31,238816.00000000003,11,0,0,40,8,2,2,12,0,4,1,38
13654,18,275848.0,8,0,0,16,2,2,4,11,2,4,0,38
13655,51,114520.0,9,0,0,16,11,2,0,11,4,4,1,38
13656,34,275880.0,13,0,0,38,9,5,5,3,4,2,0,38
13657,39,188148.0,10,0,0,48,15,2,4,5,4,2,0,38
13658,42,112494.0,10,7298,0,35,15,2,2,2,0,4,1,38
13660,27,278736.0,3,0,0,40,4,2,2,2,0,4,1,25
13662,33,252257.0,15,0,0,40,14,2,4,9,1,4,0,38
13664,27,321456.0,10,0,0,40,15,2,2,10,0,4,1,38
13665,45,200825.0,13,0,0,50,9,3,2,3,0,4,1,38
13666,19,86143.0,9,0,0,20,11,2,4,11,3,1,1,29
13667,40,353687.0,9,0,0,40,11,5,2,3,5,4,0,38
13668,43,212847.0,9,0,0,40,11,1,0,13,1,4,1,38
13669,60,154589.0,9,3103,0,35,11,2,2,2,0,4,1,38
13670,42,183765.0,10,0,0,50,15,2,2,11,0,4,1,38
13671,28,186672.0,9,0,0,40,11,2,4,0,1,2,1,22
13672,50,249096.0,10,0,0,60,15,2,2,13,0,4,1,38
13673,27,190784.0,9,3137,0,45,11,2,2,2,0,4,1,38
13674,25,144516.0,9,0,0,40,11,2,4,13,1,4,1,38
13675,53,124993.0,9,0,0,43,11,2,2,9,0,4,1,38
13676,24,111376.00000000001,9,0,0,40,11,2,4,5,1,4,1,38
13677,40,300838.0,2,0,0,40,3,2,2,2,0,3,1,25
13678,28,359049.0,9,0,1092,60,11,2,4,12,1,4,1,38
