,age,fnlwgt,educational-num,capital-gain,hours-per-week,education_cat,workclass_cat,marital-status_cat,occupation_cat,relationship_cat,race_cat,gender_cat,native-country_cat
4494,47,587745.0,7,0,40,1,2,4,6,1,2,0,146
4495,63,352724.0,10,0,40,15,2,0,8,1,4,0,146
4496,75,376138.0,15,2000,40,14,5,3,8,1,4,1,146
4498,40,471320.99999999994,13,4,45,9,2,2,9,0,4,1,146
4499,48,414770.0,9,0,50,11,2,2,4,0,4,1,146
4500,57,429562.0,10,0,52,15,1,2,7,0,4,1,146
4503,29,283193.0,13,0,40,9,2,2,8,0,1,1,67
4504,47,385104.0,14,0,40,12,2,4,4,1,4,0,146
4505,63,369897.0,9,0,40,11,2,3,0,1,4,0,146
4506,41,471320.99999999994,14,0,60,12,2,2,10,0,4,1,146
4507,37,417011.0,9,0,40,11,5,4,9,1,1,0,10
4508,38,418775.0,9,0,40,11,2,4,10,1,1,1,146
4509,56,424349.0,14,0,40,12,2,6,8,1,4,0,146
4510,38,458095.00000000006,13,0,40,9,0,4,8,1,4,0,146
4511,35,508173.0,13,0,60,9,5,4,8,1,4,1,146
4512,35,468412.0,13,0,60,9,1,4,4,1,4,0,146
4513,56,464626.0,12,0,40,7,2,2,3,5,4,0,146
4514,49,600198.0,13,0,50,9,2,3,5,1,4,1,91
4515,44,446598.0,9,0,45,11,3,2,4,5,4,0,146
4516,22,625099.0,9,0,40,11,2,4,7,3,4,1,146
4517,24,649079.0,13,0,40,9,2,4,7,1,4,0,146
4518,59,447919.0,13,0,39,9,2,0,8,4,4,0,146
4519,26,568616.0,11,0,31,8,4,4,6,3,4,1,146
4520,48,497354.99999999994,12,0,40,7,4,0,6,4,4,1,146
4521,20,649079.0,12,0,40,7,2,4,8,3,4,0,146
4522,37,505528.0,9,0,38,11,2,3,2,1,4,1,146
4523,74,374780.0,9,0,32,11,2,2,0,5,4,0,117
4524,27,701770.0,9,0,40,11,1,4,6,1,4,1,146
4525,19,596855.0,9,0,40,11,2,4,7,3,1,1,146
4526,72,361304.0,10,0,16,15,2,2,0,5,4,0,146
4527,67,409543.0,11,0,12,8,2,2,3,0,4,1,146
4528,23,390618.0,13,0,40,9,2,4,8,3,4,0,146
4529,49,425199.0,12,0,60,7,2,2,4,0,4,1,146
4530,35,471908.0,14,0,50,12,1,2,8,5,4,0,146
4531,73,321862.0,13,0,16,9,2,6,8,1,4,0,146
4532,28,568616.0,13,0,40,9,2,4,4,1,4,1,146
4533,54,464515.0,9,0,40,11,2,2,4,0,4,1,146
4534,18,524770.0,7,0,20,1,2,4,6,3,4,1,146
4535,67,395501.0,9,0,25,11,2,6,6,1,4,0,146
4536,30,545013.0,10,0,63,15,2,4,6,1,4,1,146
4537,59,343566.0,13,0,45,9,2,2,8,5,4,0,146
4539,59,427150.0,16,0,50,10,2,2,8,0,4,1,146
4540,23,548551.0,13,0,35,9,2,4,0,3,4,0,146
4541,21,548551.0,10,0,30,15,2,4,9,3,4,0,146
4542,50,318479.0,13,0,40,9,2,2,8,0,1,1,125
4543,31,565341.0,16,0,65,10,2,2,8,0,4,1,146
4544,26,512013.0,13,0,50,9,2,4,8,1,4,0,146
4545,43,595071.0,12,0,40,7,2,2,9,0,4,1,146
4546,56,411791.0,14,200,35,12,3,6,4,4,4,1,123
4547,29,452907.0,12,0,40,7,2,4,8,3,4,1,123
4548,19,374845.0,9,0,30,11,2,4,6,3,4,1,146
4549,76,371731.0,13,0,70,9,2,2,0,0,4,1,146
4550,32,604105.0,14,0,2,12,2,3,8,1,1,0,146
4551,32,470949.99999999994,14,0,40,12,2,3,8,1,4,0,146
4554,39,505528.0,9,0,40,11,2,4,2,3,4,1,146
4555,51,404263.0,14,0,52,12,2,0,8,4,4,0,146
4556,53,404263.0,10,0,40,15,2,2,6,2,4,0,146
4557,62,393173.0,14,0,40,12,2,0,4,1,4,1,146
4558,59,414708.0,16,0,42,10,2,0,8,1,4,1,146
4559,46,624996.0,12,0,40,7,2,5,4,4,2,0,146
4560,20,600466.0,10,0,25,15,2,4,6,3,2,1,146
4561,32,564529.0,10,0,40,15,2,2,10,0,4,1,146
4562,44,539791.0,13,0,47,9,3,2,4,0,4,1,146
4563,54,404263.0,9,0,46,11,5,2,0,5,4,0,146
4564,42,361106.0,12,0,40,7,2,2,0,5,4,0,146
4565,18,383193.0,10,0,11,15,2,4,0,3,4,0,146
4566,80,407302.0,13,0,10,9,4,2,6,0,4,1,146
4567,78,377206.0,10,0,28,15,2,0,6,1,4,0,146
4568,26,469799.0,13,0,50,9,2,4,4,1,4,1,146
4569,60,386251.0,13,0,40,9,2,0,4,1,4,1,146
4570,29,559115.0,9,0,45,11,2,4,0,1,4,1,146
4571,25,389731.0,13,0,48,9,2,4,8,1,4,0,146
4572,23,428105.0,12,0,72,7,1,4,6,1,4,1,146
4573,37,462923.0,10,0,50,15,2,0,4,1,4,0,146
4574,45,425199.0,13,0,50,9,2,4,4,1,4,1,146
4575,64,586824.0,13,0,40,9,2,2,8,5,2,0,146
4576,53,429135.0,10,0,40,15,2,2,8,5,2,0,146
4577,32,379682.0,14,0,40,12,2,2,8,5,1,0,56
4578,43,302923.0,13,0,35,9,2,4,0,4,4,0,146
4579,47,433526.0,12,0,40,7,3,0,9,1,4,1,146
4580,51,416015.0,9,0,40,11,2,4,9,1,4,1,146
4581,45,437381.0,12,0,45,7,2,4,9,1,4,1,146
4582,43,398953.0,14,0,40,12,4,2,9,0,1,1,32
4583,63,379198.0,13,0,40,9,2,2,8,5,4,0,146
4585,35,490464.0,13,0,15,9,2,2,0,5,4,0,146
4586,52,344456.0,12,0,50,7,2,2,6,5,4,0,146
4587,49,411552.0,14,0,40,12,1,0,8,4,4,0,146
4589,39,471908.0,13,0,45,9,2,2,8,5,4,0,143
4590,43,446646.0,9,0,6,11,2,4,6,4,2,0,146
4591,38,370801.0,10,0,24,15,2,4,8,2,2,0,146
4592,66,450384.00000000006,14,0,50,12,2,2,4,0,4,1,95
4593,19,384458.0,7,0,12,1,2,4,6,3,1,1,32
4594,33,413474.0,12,0,40,7,2,4,7,1,4,1,146
4595,61,407817.0,16,0,40,10,2,2,8,0,4,1,146
4596,33,545013.0,9,0,40,11,2,4,9,2,4,1,146
4597,52,423684.0,13,0,40,9,2,2,4,5,4,0,146
4598,20,405188.0,10,0,32,15,2,4,6,3,4,0,146
4599,17,524249.0,6,0,40,0,2,4,2,3,4,1,146
4600,58,464626.0,13,0,40,9,2,4,8,4,4,0,146
4601,34,541137.0,9,0,40,11,2,4,0,3,4,1,146
4602,60,382929.0,9,0,40,11,2,0,0,4,4,0,146
4604,23,565922.0,9,0,35,11,2,4,3,1,4,1,146
4605,64,408630.0,9,0,40,11,2,3,0,4,4,0,146
4606,25,673288.0,9,0,36,11,2,4,6,2,4,0,146
4607,80,399461.0,13,40000,8,9,1,6,0,1,4,0,146
4608,55,456788.0,9,0,20,11,2,2,6,0,4,1,146
4609,36,515055.00000000006,13,0,36,9,2,0,8,1,4,1,146
4610,60,366938.0,10,0,65,15,2,4,10,1,4,0,146
4612,59,433793.0,14,0,40,12,5,2,8,0,4,1,146
4613,26,684622.0,9,0,37,11,2,4,0,3,3,0,146
4614,36,520950.0,9,0,40,11,4,4,2,4,4,1,146
4616,43,559924.0,12,1000,40,7,4,2,4,0,4,1,146
4618,36,472827.99999999994,14,0,38,12,2,2,8,5,4,0,146
4619,53,430851.0,14,0,45,12,2,2,4,0,4,1,146
4620,55,356380.0,14,0,50,12,1,6,8,1,4,0,146
4621,38,480189.0,11,0,40,8,2,2,0,5,4,0,146
4623,22,649079.0,13,0,40,9,2,4,0,3,4,0,146
4624,64,363357.0,13,0,25,9,2,2,10,0,4,1,146
4625,25,574905.0,12,0,40,7,2,4,2,1,4,1,146
4626,24,656258.0,10,0,40,15,2,4,0,1,4,0,146
4627,57,458363.99999999994,15,0,5,14,5,2,8,0,4,1,146
4628,26,563877.0,5,0,20,6,2,2,6,5,4,0,146
4629,51,487169.99999999994,10,0,64,15,2,4,2,1,4,1,146
4630,28,517676.0,13,0,42,9,5,2,8,5,4,0,146
4631,62,369607.0,12,0,10,7,2,2,9,5,4,0,146
4633,85,380724.0,9,0,40,11,2,4,2,1,4,1,146
4634,28,586384.0,11,0,40,8,2,4,2,3,4,1,146
4635,25,408738.0,9,0,40,11,0,4,8,1,4,0,146
4636,62,404619.0,11,0,42,8,2,4,8,1,4,0,146
4637,51,420616.0,13,0,40,9,1,5,7,4,4,1,146
4638,45,451831.0,13,800,40,9,2,2,8,5,4,0,146
4639,40,625688.0,13,0,40,9,2,0,6,1,2,0,146
4640,51,454051.00000000006,10,0,40,15,2,4,6,1,4,1,146
4641,52,454051.00000000006,9,0,40,11,2,4,10,1,4,1,146
4642,62,403735.0,13,0,40,9,2,2,0,5,1,0,109
4643,29,496410.0,12,0,40,7,4,2,8,0,4,1,146
4644,44,545761.0,9,0,40,11,2,2,10,0,4,1,146
4645,50,434464.0,12,0,8,7,4,2,2,0,4,1,146
4646,50,335324.0,10,0,40,15,3,2,4,5,0,0,146
4647,70,325422.0,11,0,24,8,2,4,0,2,4,0,146
4648,35,468043.0,12,0,60,7,2,4,4,1,4,0,146
4649,40,434227.0,14,0,40,12,2,0,4,4,4,0,146
4650,42,451831.0,13,0,30,9,4,2,6,5,4,0,146
4651,24,709631.0,13,0,40,9,2,4,8,3,4,1,146
4652,35,478057.99999999994,10,0,35,15,2,4,0,3,4,0,146
4653,58,472812.0,10,0,42,15,2,0,2,1,4,1,112
4654,58,404926.0,9,0,40,11,2,0,0,1,2,0,146
4655,28,517676.0,14,0,40,12,2,2,8,5,4,0,146
4656,49,445936.00000000006,12,0,40,7,3,2,2,0,4,1,146
4657,21,448983.00000000006,11,0,40,8,2,4,0,3,4,1,146
4658,58,438198.0,13,0,50,9,2,0,6,4,4,1,57
4659,62,416374.0,11,0,50,8,5,2,0,5,4,0,146
4660,51,428369.0,13,5000,32,9,2,2,8,5,4,0,146
4661,27,586384.0,11,0,40,8,2,4,2,3,4,1,146
4662,20,593522.0,9,0,30,11,2,4,6,3,4,1,146
4663,72,397349.0,10,0,35,15,1,4,6,4,2,0,146
4664,21,596467.0,8,0,40,2,2,4,6,3,2,0,146
4665,47,438321.0,10,0,40,15,4,4,6,1,4,1,146
4666,54,511075.0,14,1,35,12,1,4,8,4,4,0,146
4667,51,492697.99999999994,9,0,40,11,1,3,8,1,4,0,146
4668,24,572181.0,9,0,40,11,2,4,6,2,4,1,146
4670,57,360322.0,10,0,24,15,2,2,0,5,4,0,146
4671,22,663260.0,13,0,16,9,2,4,0,3,4,0,146
4672,23,663260.0,10,0,40,15,2,4,0,1,4,0,146
4673,23,736098.0,11,0,40,8,2,4,7,1,4,1,146
4674,67,392747.0,9,0,40,11,0,2,6,0,4,1,146
4675,56,452873.0,10,0,40,15,2,2,4,5,4,0,146
4676,28,543602.0,13,0,40,9,2,4,0,3,4,0,146
4677,64,349355.0,14,10,25,12,2,0,4,1,4,0,146
4678,53,394038.0,11,0,60,8,2,0,4,1,4,0,146
4679,48,494199.0,11,0,40,8,2,2,8,5,4,0,146
4680,55,452873.0,13,0,38,9,2,0,8,1,4,0,146
4681,45,502856.00000000006,13,300,70,9,2,2,9,0,4,1,146
4682,53,420616.0,13,0,45,9,2,2,4,0,4,1,146
4683,20,432840.0,9,0,36,11,2,4,6,3,4,1,146
4684,61,412328.0,14,0,40,12,5,2,8,0,4,1,146
4685,52,450668.0,14,0,40,12,0,2,4,0,4,1,146
4686,50,408734.0,11,0,45,8,2,4,8,4,4,0,146
4687,19,704143.0,9,0,40,11,2,4,10,3,4,1,146
4688,73,425464.0,1,214,40,13,2,3,4,1,4,1,44
4689,21,409669.0,12,0,46,7,2,4,4,1,4,0,146
4690,22,804018.0,10,0,32,15,2,4,7,1,3,1,146
4691,55,390071.0,11,0,38,8,2,2,8,5,4,0,146
4692,20,432840.0,10,0,15,15,2,4,0,3,4,1,146
4693,71,365300.0,11,2000,5,8,2,6,8,1,4,0,146
4694,46,438321.0,9,0,40,11,2,2,2,0,4,1,146
4695,22,432840.0,10,0,20,15,2,4,0,3,4,1,146
4696,66,380816.0,9,0,25,11,2,2,7,0,4,1,146
4697,76,408934.0,9,0,40,11,2,4,7,1,4,0,146
4698,47,445130.0,11,0,40,8,2,0,8,1,4,0,146
4699,56,376567.0,11,0,40,8,2,2,4,5,4,0,146
4700,49,384801.0,9,0,40,11,2,0,6,1,4,0,146
4701,49,429902.0,9,0,40,11,2,4,10,1,4,1,146
4702,43,565444.0,9,0,52,11,4,2,6,0,4,1,146
4704,36,383959.0,13,0,42,9,2,2,8,0,4,1,146
4705,49,398679.0,9,0,52,11,2,5,6,4,4,0,146
4706,48,508208.0,14,0,50,12,2,2,8,5,4,0,146
4707,22,649928.0,13,0,40,9,1,4,3,3,4,1,146
4708,25,470896.99999999994,9,0,40,11,2,4,5,1,4,1,146
4709,25,513209.0,12,0,42,7,2,4,8,1,4,0,146
4710,45,412513.0,9,0,20,11,2,6,6,1,4,0,146
4711,23,429105.0,10,0,20,15,2,4,9,3,4,1,146
4713,36,655059.0,10,0,50,15,2,4,6,3,4,1,146
4714,54,486591.0,9,0,40,11,0,2,6,0,4,1,146
4715,28,595639.0,9,0,25,11,1,4,6,3,4,1,146
4716,36,443391.0,9,0,40,11,0,2,0,0,4,1,146
4717,42,418372.0,14,0,40,12,2,2,8,0,4,1,146
4718,51,373254.0,9,0,40,11,2,0,3,1,4,1,146
4719,55,347270.0,9,0,40,11,2,0,3,1,4,1,146
4720,55,582720.0,9,4500,40,11,2,2,4,0,4,1,146
4722,47,395544.0,13,0,3,9,2,0,6,3,4,0,146
4723,39,331003.0,13,0,40,9,1,2,6,5,4,0,146
4724,60,435796.0,13,0,45,9,2,2,4,0,4,1,146
4725,57,431198.0,9,0,40,11,2,2,7,0,1,1,109
4726,37,1264832.0,9,0,40,11,2,2,6,5,2,0,91
4727,60,387162.0,13,0,50,9,2,4,0,1,4,0,146
4728,53,375339.0,13,0,30,9,2,2,9,0,4,1,146
4729,17,347393.0,7,0,25,1,2,4,9,3,4,0,146
4730,50,363441.0,9,0,60,11,2,2,0,5,4,0,146
4731,23,479303.00000000006,9,0,42,11,2,4,9,3,4,1,146
4732,69,343955.0,11,0,20,8,2,2,4,0,4,1,146
4733,25,532195.0,13,0,20,9,0,4,8,3,4,1,146
4734,67,352850.0,7,0,10,1,2,2,4,5,4,0,146
4735,36,529109.0,9,0,40,11,2,4,6,1,4,0,146
4736,59,347270.0,10,0,35,15,2,0,6,4,4,1,146
4737,62,388543.0,9,0,40,11,2,4,6,2,2,0,146
4738,77,429756.0,9,0,40,11,2,2,4,5,4,0,146
4739,30,436079.0,9,0,35,11,2,0,7,4,4,0,146
4740,42,482446.99999999994,10,0,40,15,2,0,6,4,4,0,42
4741,51,359840.0,12,0,40,7,2,0,2,1,4,1,146
4742,41,999854.0,14,0,40,12,1,2,8,0,2,1,146
4743,73,401230.0,9,0,40,11,2,2,10,0,4,1,146
4744,30,527778.0,10,0,40,15,2,2,6,5,1,0,80
4745,59,320284.0,10,0,40,15,2,2,6,0,4,1,43
4746,68,450675.0,11,0,40,8,2,0,7,1,4,0,57
4747,31,868649.9999999999,10,0,60,15,3,4,10,4,4,1,42
4749,48,377677.0,9,0,40,11,2,2,2,0,4,1,146
4750,20,608459.0,10,0,35,15,2,4,9,1,4,1,146
4751,45,379916.0,13,0,50,9,1,2,6,0,4,1,146
4752,21,585590.0,12,0,32,7,2,4,8,3,4,0,146
4753,19,526543.0,9,0,20,11,2,4,6,3,4,0,146
4754,64,554232.0,9,0,40,11,4,2,2,0,2,1,146
4755,54,628827.0,13,0,40,9,1,4,8,1,2,0,146
4756,75,311288.0,10,0,40,15,2,0,6,1,4,1,108
4757,63,386200.0,9,0,40,11,2,0,8,1,2,0,138
4758,44,490029.0,13,0,47,9,2,0,8,1,1,1,109
4759,64,428820.0,13,0,40,9,1,2,8,5,1,0,67
4760,36,480517.0,13,0,40,9,2,3,4,3,1,1,67
4762,76,428161.0,14,0,40,12,2,2,0,5,4,0,146
4763,64,475560.00000000006,13,0,40,9,3,2,8,0,4,1,146
4764,45,366263.0,9,0,40,11,2,4,3,1,4,1,146
4765,71,401230.0,13,0,40,9,2,0,9,1,4,1,146
4766,48,416539.0,13,0,45,9,2,2,8,5,4,0,146
4768,71,590182.0,9,0,55,11,2,2,6,0,1,1,146
4769,44,490029.0,13,0,38,9,2,4,4,3,1,1,146
4770,27,525974.0,13,0,40,9,2,4,6,1,4,1,146
4771,45,343997.0,13,0,25,9,2,2,8,5,4,0,146
4772,54,363441.0,13,0,24,9,2,2,8,5,4,0,146
4773,20,464285.0,11,0,40,8,2,4,6,3,4,0,146
4774,17,543482.0,7,0,10,1,2,4,9,3,4,1,146
4775,56,407068.0,10,0,60,15,4,4,9,1,4,0,146
4777,44,398928.0,13,0,45,9,2,4,4,1,4,0,146
4778,57,422243.0,9,0,40,11,2,4,10,1,4,0,60
4779,61,494412.0,10,0,25,15,4,0,6,1,4,0,43
4780,47,343997.0,9,0,50,11,2,6,0,4,4,0,146
4781,29,459824.00000000006,9,0,40,11,1,4,6,3,4,1,146
4782,20,354131.0,10,0,20,15,2,4,8,3,4,0,146
4783,67,409690.0,11,0,40,8,2,2,7,0,4,1,146
4785,64,349078.0,10,0,40,15,2,0,4,1,4,0,146
4786,57,347270.0,13,0,50,9,2,2,4,0,4,1,146
4787,60,320073.0,13,0,14,9,2,2,8,5,4,0,146
4788,50,359840.0,14,0,40,12,1,2,4,0,4,1,146
4789,32,387697.0,14,0,36,12,2,2,4,5,1,0,46
4790,65,405913.0,9,0,24,11,2,4,6,4,2,0,75
4791,28,1056087.0,13,0,52,9,2,4,0,3,2,0,146
4792,58,407068.0,10,0,17,15,2,6,6,4,4,0,146
4793,29,507072.0,10,0,40,15,2,4,9,3,4,1,146
4794,26,507072.0,9,0,32,11,2,4,10,3,4,1,146
4795,70,303470.0,14,0,50,12,3,2,4,0,4,1,146
4796,54,373254.0,14,0,40,12,1,2,8,0,4,1,146
4797,61,354237.0,13,0,40,9,5,6,3,1,4,1,146
4798,57,391997.0,9,0,40,11,2,2,3,0,4,1,146
4799,30,343778.0,13,0,40,9,2,4,8,3,4,0,146
4800,32,1377040.0,16,0,40,10,2,4,8,1,2,0,56
4801,32,1430354.0,13,0,40,9,2,4,8,1,2,1,146
4802,53,379239.0,13,0,45,9,2,2,4,0,4,1,45
4803,29,395472.0,11,0,40,8,2,4,0,2,4,0,45
4804,24,462369.0,9,0,40,11,2,4,0,2,4,1,45
4805,30,480179.0,10,0,40,15,2,4,7,1,4,1,146
4806,29,449513.99999999994,11,0,40,8,2,4,9,1,4,0,146
4807,20,543482.0,10,0,20,15,2,4,0,3,4,1,146
4808,44,573652.0,3,0,40,4,2,4,6,1,4,1,91
4809,60,420134.0,11,0,40,8,2,4,8,1,4,1,109
4810,52,469386.00000000006,10,0,40,15,2,3,2,1,4,1,109
4811,52,622502.0,14,0,40,12,5,2,4,5,4,0,146
4812,71,303470.0,15,0,35,14,3,0,8,4,4,1,146
4813,58,340750.0,12,0,30,7,2,4,4,4,4,0,146
4814,27,366498.0,10,0,40,15,2,4,6,3,4,0,146
4815,37,545015.0,9,0,40,11,3,3,2,1,4,1,43
4816,50,469852.0,16,0,40,10,1,3,4,3,2,0,146
4817,40,766972.0,13,0,40,9,1,4,8,3,2,0,146
4818,36,413455.0,9,0,45,11,2,4,6,4,4,1,146
4819,41,360794.0,14,0,40,12,1,4,8,1,4,0,146
4820,56,328504.0,9,0,40,11,4,2,4,5,4,0,146
4821,49,435062.0,10,0,35,15,2,2,0,5,4,0,146
4822,24,512875.0,14,0,35,12,5,4,8,3,4,0,146
4823,21,486888.00000000006,12,0,40,7,2,4,6,3,4,1,146
4824,51,379576.0,13,0,40,9,1,2,8,5,4,0,146
4825,54,359840.0,13,0,45,9,2,2,4,0,4,1,146
4826,21,597385.0,10,0,40,15,2,4,9,4,4,1,146
4827,54,379576.0,10,0,15,15,2,0,9,2,4,0,146
4828,24,564545.0,13,0,40,9,1,4,8,2,4,0,146
4829,63,337002.0,9,0,45,11,4,2,2,0,4,1,146
4830,62,310518.0,14,58,40,12,2,2,8,0,1,1,133
4831,25,387595.0,13,0,40,9,2,4,4,3,1,0,146
4832,52,332873.0,9,0,40,11,4,6,6,4,4,0,147
4833,23,462369.0,10,0,30,15,2,4,6,3,4,1,147
4834,56,367949.0,14,0,40,12,4,2,4,5,4,0,11
4835,51,696460.0,9,0,40,11,2,2,10,0,4,1,42
4836,23,542902.0,13,0,15,9,2,4,4,3,4,1,42
4837,54,677146.0,14,0,52,12,2,2,8,0,4,1,146
4838,59,545262.0,9,0,30,11,2,4,2,1,2,1,2
4839,85,392385.0,14,0,40,12,2,4,8,1,4,0,146
4840,34,517555.0,13,0,40,9,2,4,6,1,4,0,91
4841,39,428868.0,16,0,60,10,1,2,8,0,4,1,146
4842,74,446078.99999999994,9,0,40,11,2,4,6,2,2,0,75
4843,21,1273358.0,9,0,24,11,2,4,0,2,2,1,146
4844,66,533188.0,13,0,40,9,2,2,9,0,4,1,146
4845,22,851244.0,13,0,25,9,2,4,4,1,1,1,32
4846,21,667810.0,13,0,20,9,2,4,0,1,1,0,146
4847,33,868649.9999999999,9,0,40,11,2,2,4,0,4,1,42
4848,34,1489017.0,13,0,40,9,2,3,8,1,2,1,56
4849,34,1489017.0,13,0,60,9,2,3,10,1,2,1,56
4850,33,1489017.0,13,0,45,9,2,4,10,1,2,1,56
4851,71,442722.0,10,0,40,15,0,6,0,1,2,0,146
4852,23,819677.0,10,0,7,15,2,4,2,3,2,1,62
4853,22,525752.0,8,0,40,2,2,4,7,1,4,1,91
4854,41,772611.0,8,0,40,2,2,4,10,1,2,1,146
4855,26,411692.0,13,0,40,9,2,4,0,1,4,0,146
4857,29,1052178.0,10,0,40,15,2,4,0,4,2,0,146
4858,50,636234.0,14,0,50,12,2,2,4,0,2,1,62
4860,48,541088.0,12,0,25,7,1,4,6,4,2,0,146
4861,34,679233.0,4,0,40,5,2,4,2,1,4,1,91
4862,43,1063886.0,10,0,40,15,2,0,10,1,2,1,146
4863,52,584579.0,13,0,40,9,2,0,4,4,2,0,146
4864,32,1327552.0,13,0,40,9,2,4,4,2,2,0,146
4865,43,901544.0,14,0,40,12,2,4,4,4,2,0,146
4866,20,1028542.0000000001,10,0,25,15,2,4,10,3,2,0,146
4867,26,1156647.0,9,0,40,11,0,4,0,3,2,0,146
4868,26,974401.0,13,0,40,9,2,4,8,1,2,0,146
4869,30,481173.0,13,2000,40,9,2,4,8,1,4,1,146
4870,25,512083.0,13,1000,40,9,2,4,8,1,4,0,146
4871,48,541088.0,10,0,40,15,2,4,6,3,2,0,146
4872,64,1051421.0,13,0,40,9,2,2,8,0,2,1,42
4873,56,559209.0,5,0,45,6,2,2,10,0,4,1,43
4874,51,694429.0,15,150,60,14,2,2,8,0,1,1,67
4875,59,388543.0,14,0,36,12,2,0,4,4,2,0,146
4876,29,1376834.0,9,0,40,11,2,4,6,3,2,1,146
4877,61,519674.0,9,0,40,11,5,4,0,2,2,1,146
4878,47,366134.0,7,0,45,1,3,2,9,0,1,1,80
4879,39,605691.0,9,0,40,11,2,0,2,1,4,1,35
4880,45,521783.0,8,0,40,2,4,2,2,0,4,1,2
4881,39,319107.0,11,0,35,8,2,4,9,4,4,0,146
4882,42,804298.0,9,0,40,11,2,2,4,0,2,1,146
4883,64,374580.0,14,0,52,12,2,0,8,1,2,0,138
4884,33,464267.0,14,0,40,12,5,2,4,0,4,1,146
4885,66,321136.0,13,0,52,9,2,0,4,2,4,0,108
4886,31,351461.0,14,0,20,12,2,4,0,2,4,0,146
4887,54,441765.0,12,0,40,7,2,2,4,5,2,0,146
4888,26,1140383.0,13,0,40,9,4,4,8,3,2,0,146
4889,23,1107385.0,9,0,40,11,0,4,0,3,2,0,146
4890,29,1140383.0,9,0,52,11,2,4,6,2,2,0,146
4891,41,490029.0,14,0,43,12,2,2,4,0,1,1,67
4892,48,521783.0,13,0,40,9,1,2,4,0,4,1,42
4893,63,316369.0,13,0,40,9,2,0,9,1,4,1,146
4894,47,658135.0,13,0,40,9,2,2,4,0,4,1,146
4895,44,403336.0,14,0,40,12,2,2,4,0,4,1,146
4896,37,427456.0,14,0,45,12,2,2,8,0,4,1,55
4897,28,621087.0,13,0,40,9,2,4,4,1,1,0,32
4898,28,621087.0,13,0,50,9,2,4,4,1,1,0,32
4899,28,621087.0,13,0,40,9,2,4,4,1,1,0,32
4900,39,465673.00000000006,14,0,40,12,3,4,8,1,4,1,67
4901,43,567865.0,14,0,40,12,2,2,8,0,1,1,67
4902,38,739294.0,13,0,40,9,2,2,4,0,1,1,67
4903,85,668373.0,14,300,42,12,2,2,8,0,4,1,146
4904,57,484738.00000000006,9,0,30,11,2,5,6,1,4,0,112
4905,46,343997.0,12,0,38,7,2,2,8,5,4,0,44
4906,31,483637.0,14,0,40,12,2,3,8,1,1,1,67
4907,30,483637.0,14,0,40,12,2,4,8,1,1,1,67
4908,29,579484.0,14,0,40,12,2,4,8,1,1,1,67
4909,68,343955.0,9,15000,25,11,1,2,6,0,4,1,146
4910,30,447582.00000000006,13,0,40,9,2,4,0,3,4,1,146
4911,20,1107385.0,10,0,35,15,1,4,6,4,2,0,146
4912,52,441765.0,9,0,20,11,1,4,6,2,2,0,146
4913,62,419557.0,9,0,40,11,2,4,4,1,2,0,146
4914,37,516565.00000000006,13,0,40,9,2,4,8,1,1,0,67
4915,32,458789.0,14,0,40,12,2,3,8,1,1,0,67
4916,27,598766.0,14,0,40,12,2,4,8,1,1,0,67
4917,31,436079.0,13,0,40,9,2,2,4,5,4,0,123
4918,56,388676.0,3,0,40,4,2,0,2,1,4,1,64
4919,40,900605.0,13,500,40,9,2,2,8,0,4,1,8
4920,25,354131.0,13,0,40,9,2,4,8,1,4,0,114
4921,26,459824.00000000006,13,0,40,9,2,4,8,1,4,1,146
4922,41,403336.0,14,0,45,12,2,4,4,1,4,1,146
4923,42,360794.0,14,5000,40,12,4,2,9,5,4,0,146
4924,64,532661.0,13,2000,40,9,2,4,8,1,4,1,146
4925,34,673855.0,14,0,50,12,2,2,0,0,1,1,105
4926,61,463048.0,13,0,30,9,2,6,9,2,1,0,105
4927,63,336533.0,9,0,35,11,2,2,4,5,4,0,146
4928,57,411481.0,5,0,13,6,2,2,6,5,4,0,45
4929,67,514026.0,10,0,40,15,1,2,2,0,4,1,146
4930,39,464060.00000000006,14,0,40,12,2,4,8,1,4,0,67
4931,33,673855.0,13,0,40,9,2,2,4,0,1,1,67
4932,52,359840.0,14,0,45,12,2,4,4,1,4,1,146
4933,26,711924.0,13,0,40,9,2,3,7,4,4,1,67
4934,40,604945.0,14,4400,45,12,2,2,8,0,4,1,67
4935,58,629232.0,14,0,40,12,2,2,4,0,4,1,146
4936,60,310518.0,12,0,40,7,2,2,2,0,1,1,67
4937,44,471797.0,12,0,40,7,2,2,8,0,4,1,146
4938,24,439004.0,9,0,40,11,2,4,10,3,1,0,32
4939,46,354009.0,9,0,40,11,2,5,6,4,4,0,108
4940,20,406118.0,10,0,20,15,2,4,6,3,4,0,146
4941,53,359840.0,13,0,40,9,2,2,4,0,4,1,146
4942,53,363441.0,10,0,40,15,2,4,0,1,4,0,146
4943,35,331003.0,13,0,40,9,4,4,3,1,4,0,146
4944,45,391756.0,14,0,40,12,2,2,4,0,4,1,146
4945,54,277464.0,9,0,40,11,2,4,6,1,4,0,42
4946,31,673855.0,13,0,40,9,2,2,8,0,1,1,67
4947,34,463880.0,13,0,40,9,2,2,9,0,4,1,146
4948,46,497632.99999999994,9,0,40,11,4,4,2,1,4,1,126
